x,y1,y2,y3,y4,y5
1678.85878,0.842,0.843,0.843,0.844,0.844
1684.88772,0.847,0.848,0.849,0.85,0.8519
1690.91666,0.853,0.854,0.855,0.8559,0.856
1696.9456,0.8597,0.86,0.8609,0.861,0.8619
1702.97454,0.862,0.8629,0.8648,0.865,0.8659
1709.00348,0.8669,0.8679,0.8689,0.8707,0.871
1715.03242,0.8719,0.8729,0.8739,0.874,0.874
1721.06136,0.874,0.874,0.874,0.8748,0.875
1727.0903,0.875,0.875,0.875,0.8766,0.877
1733.11924,0.8778,0.8788,0.879,0.8798,0.88
1739.14818,0.8808,0.8802,0.8807,0.881,0.881
1745.17712,0.8825,0.8837,0.884,0.884,0.884
1751.20606,0.884,0.884,0.884,0.884,0.8847
1757.235,0.885,0.885,0.8843,0.8847,0.885
1763.26394,0.885,0.885,0.885,0.885,0.885
1769.29288,0.885,0.885,0.8844,0.884,0.8834
1775.32182,0.883,0.883,0.883,0.883,0.883
1781.35076,0.883,0.883,0.883,0.883,0.883
1787.3797,0.883,0.883,0.883,0.8835,0.8845
1793.40864,0.8861,0.887,0.887,0.888,0.889
1799.43758,0.889,0.889,0.889,0.889,0.8895
1805.46652,0.89,0.89,0.8905,0.8915,0.892
1811.49546,0.892,0.892,0.892,0.892,0.892
1817.5244,0.892,0.892,0.892,0.892,0.892
1823.55334,0.892,0.892,0.892,0.892,0.892
1829.58228,0.892,0.892,0.892,0.892,0.8916
1835.61122,0.891,0.891,0.891,0.891,0.8907
1841.64016,0.89,0.89,0.89,0.89,0.89
1847.6691,0.89,0.89,0.89,0.89,0.8903
1853.69804,0.8913,0.892,0.892,0.892,0.892
1859.72698,0.892,0.892,0.8922,0.893,0.893
1865.75592,0.893,0.893,0.893,0.893,0.8932
1871.78486,0.894,0.894,0.894,0.894,0.894
1877.8138,0.894,0.894,0.894,0.894,0.8938
1883.84274,0.893,0.893,0.893,0.893,0.893
1889.87168,0.893,0.8929,0.8919,0.8909,0.8899
1895.90062,0.889,0.889,0.8888,0.887,0.887
1901.92956,0.8869,0.886,0.8861,0.887,0.887
1907.9585,0.8871,0.889,0.889,0.89,0.891
1913.98744,0.891,0.891,0.891,0.892,0.891
1920.01638,0.891,0.892,0.892,0.892,0.891
1926.04532,0.891,0.89,0.89,0.89,0.89
1932.07426,0.89,0.89,0.8891,0.889,0.8871
1938.1032,0.887,0.887,0.887,0.887,0.887
1944.13214,0.8888,0.889,0.8908,0.891,0.891
1950.16108,0.891,0.891,0.8901,0.89,0.8891
1956.19002,0.889,0.889,0.889,0.8873,0.887
1962.21896,0.887,0.887,0.887,0.887,0.887
1968.2479,0.887,0.8862,0.8852,0.8842,0.884
1974.27684,0.8879,0.8898,0.8908,0.8918,0.892
1980.30578,0.892,0.8913,0.8903,0.8893,0.8875
1986.33472,0.8856,0.8821,0.8803,0.8807,0.881
1992.36366,0.8824,0.8837,0.884,0.8833,0.883
1998.3926,0.8817,0.8803,0.8793,0.8783,0.876
2004.42154,0.8737,0.8703,0.867,0.8653,0.865
2010.45048,0.865,0.8637,0.863,0.863,0.863
2016.47942,0.8623,0.862,0.862,0.862,0.8627
2022.50836,0.863,0.863,0.8643,0.8657,0.8667
2028.5373,0.867,0.8677,0.868,0.868,0.868
2034.56624,0.8687,0.8703,0.871,0.8717,0.8727
2040.59518,0.873,0.8737,0.874,0.8747,0.875
2046.62412,0.8763,0.877,0.8757,0.875,0.875
2052.65306,0.875,0.875,0.875,0.875,0.875
2058.682,0.875,0.875,0.875,0.875,0.875
2064.71094,0.875,0.875,0.875,0.875,0.875
2070.73988,0.875,0.875,0.875,0.875,0.875
2076.76882,0.875,0.875,0.875,0.875,0.875
2082.79776,0.8763,0.877,0.8777,0.8787,0.879
2088.8267,0.8797,0.8807,0.881,0.8823,0.883
2094.85564,0.8837,0.8847,0.8863,0.887,0.887
2100.88458,0.8883,0.889,0.889,0.8877,0.887
2106.91352,0.887,0.8863,0.886,0.886,0.886
2112.94246,0.886,0.886,0.886,0.886,0.8853
2118.9714,0.885,0.885,0.8843,0.884,0.884
2125.00034,0.884,0.884,0.884,0.884,0.8833
2131.02928,0.883,0.883,0.883,0.883,0.883
2137.05822,0.883,0.883,0.883,0.883,0.8837
